"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012","X","Y","dbh04","dbh05","dbh12","slc10","umcact10","osSR11","usSR11","cover11","rdays2010","amou2010","rsAvgPrec","rsTotPrec","rsAvgTmin","rsAvgTmax","slope","aspect","elev","tmi","psiAvg","d2c","rs10pBelow0","rs10pBelow10","rs10pBelow5","rs10pBelow4","rs10pBelow8","rs10p5_15","rs10p5_20","rs10p5_10","rs10p8_16","rs10p20_25","rs10p14_26","rs10p15_20","rs10pAbove18","rs10pAbove22","rs10pAbove26","rs10pAbove30","rs10p10_15","rs10avgTemp","rs10avgTmax","rs10avgTmin"
"50","ANN03",2010-04-26,"UMCA","K","5656","Alive",3.599999905,35,3.7,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"51","ANN03",2010-04-26,"UMCA","M","5657","Alive",7.800000191,11,6.7,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"52","ANN03",2010-04-26,"UMCA","CC","5658","Alive",3.5,38,3.4,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"53","ANN03",2010-04-26,"UMCA","J","5659","Alive",9.300000191,68,NA,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"54","ANN03",2010-04-26,"UMCA","E","5660","Alive",2.5,29,2.6,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"55","ANN03",2010-04-26,"UMCA","E","5661","Alive",2.799999952,40,2.8,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"56","ANN03",2010-04-26,"UMCA","E","5662","Alive",3.799999952,38,4.1,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"57","ANN03",2010-04-26,"UMCA","N","569","Alive",2.5,17,NA,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"58","ANN03",2010-04-26,"UMCA","E","573","Alive",15.5,41,15.5,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"59","ANN03",2010-04-26,"UMCA","R","601","Alive",12,19,14.5,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"60","ANN03",2010-04-26,"UMCA","C","602","Alive",6.5,5,7,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"61","ANN03",2010-04-26,"UMCA","H","612","Alive",7.25,44,7.2,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"62","ANN03",2010-04-26,"UMCA","BB","614","Alive",20.5,3,22.8,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"63","ANN03",2010-04-26,"UMCA","I","615","Alive",4.25,21,5.2,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"64","ANN03",2010-04-26,"UMCA","V","617","Alive",1.75,96,2.1,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"65","ANN03",2010-04-26,"UMCA","P","621","Alive",10.5,16,10.5,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"66","ANN03",2010-04-26,"UMCA","G","626","Alive",4.25,33,3.7,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"67","ANN03",2010-04-26,"UMCA","A","635","Alive",2,53,2.4,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"68","ANN03",2010-04-26,"UMCA","B","638","Alive",1.25,27,2.5,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"69","ANN03",2010-04-26,"UMCA","AA","642","Alive",5,39,5.5,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"70","ANN03",2010-04-26,"UMCA","W","651","Alive",53.5,22,57.2,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"71","ANN03",2010-04-26,"UMCA","Q","663","Alive",22.5,40,9,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"72","ANN03",2010-04-26,"UMCA","M","669","Alive",15.25,11,16,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"73","ANN03",2010-04-26,"UMCA","D","674","Alive",8,64,7.5,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"74","ANN03",2010-04-26,"UMCA","L","679","Alive",10,42,11.4,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"75","ANN03",2010-04-26,"UMCA","F","680","Alive",12.25,43,13.6,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"76","ANN03",2010-04-26,"UMCA","O","693","Alive",40,67,42.9,533352,4254736,330.6,330.6,409.4,1536,41,3,11,85,81,29.3999996185303,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0.000802476,0.615613894,0.077266995,0.037372464,0.345981887,0.829760404,0.908632351,0.538346899,0.585119798,0.014100653,0.123581337,0.078871948,0.03175513,0.004814857,0,0.000802476,0.291413505,9.639448813,12.8462735849057,6.76133018867925
"77","ANN04",2010-04-30,"UMCA","I","1904","Alive",12.39999962,38,14,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"78","ANN04",2010-04-30,"UMCA","D","392","Alive",20,14,21.4,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"79","ANN04",2010-04-30,"UMCA","C","395","Alive",12,29,14.4,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"80","ANN04",2010-04-30,"UMCA","B","503","Alive",13,70,14.4,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"81","ANN04",2010-04-30,"UMCA","E","518","Alive",16.25,24,17.6,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"82","ANN04",2010-04-30,"UMCA","G","521","Alive",8.25,113,8.3,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"83","ANN04",2010-04-30,"UMCA","A","526","Alive",6.75,29,7.2,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"84","ANN04",2010-04-30,"UMCA","A","549","Alive",4.5,49,5.9,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
"85","ANN04",2010-04-30,"UMCA","G","595","Alive",17,37,17.8,532314,4254707,132.5,144.9,159.2,542,13,8,12,27,82,28.0400009155273,147.892497142857,1035.24748,4.52863328571429,17.7795668571429,17.1386377234783,328.005555473777,290.016082763672,5.1627316771273,4026.33068847656,35288.994797,0.001261179,0.601467553,0.070396698,0.039555148,0.353015363,0.821256593,0.904609035,0.531070855,0.559619353,0.023274478,0.139302912,0.083352442,0.051593671,0.012726439,0,0.001261179,0.290185737,9.854573378,13.9686367924528,6.7511179245283
