"","plotid","species","year","live_count","live_avg_dbh","live_tot_dbh","dead_count","dead_avg_dbh","dead_tot_dbh","all_live_count","all_live_dbh","rel_dens","rel_dom","imp_value"
"287","ann19","quke",2014,1,30.2,30.2,NA,NA,NA,12,291.3,0.0833333333333333,0.103673189152077,0.0935032612427051
"288","ann19","umca",2004,3,25.1333333333333,75.4,NA,NA,NA,3,75.4,1,1,1
"289","ann19","umca",2005,3,NA,NA,NA,NA,NA,4,28,0.75,NA,NA
"290","ann19","umca",2006,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"291","ann19","umca",2007,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"292","ann19","umca",2008,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"293","ann19","umca",2009,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"294","ann19","umca",2010,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"295","ann19","umca",2011,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"296","ann19","umca",2012,3,27.0666666666667,81.2,NA,NA,NA,4,111.6,0.75,0.727598566308244,0.738799283154122
"297","ann19","umca",2014,3,27.5,82.5,NA,NA,NA,12,291.3,0.25,0.283213182286303,0.266606591143151
"298","ann20","quag",2003,1,NA,NA,NA,NA,NA,4,0,0.25,NA,NA
"299","ann20","quag",2005,1,22.3,22.3,NA,NA,NA,17,358,0.0588235294117647,0.0622905027932961,0.0605570161025304
"300","ann20","quag",2006,1,NA,NA,NA,NA,NA,5,0,0.2,NA,NA
"301","ann20","quag",2007,1,NA,NA,NA,NA,NA,5,0,0.2,NA,NA
"302","ann20","quag",2008,1,NA,NA,NA,NA,NA,5,0,0.2,NA,NA
"303","ann20","quag",2009,1,NA,NA,NA,NA,NA,4,0,0.25,NA,NA
"304","ann20","quke",2003,3,NA,NA,NA,NA,NA,4,0,0.75,NA,NA
"305","ann20","quke",2005,3,33.5666666666667,100.7,NA,NA,NA,17,358,0.176470588235294,0.281284916201117,0.228877752218206
"306","ann20","quke",2006,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"307","ann20","quke",2007,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"308","ann20","quke",2008,3,NA,NA,NA,NA,NA,5,0,0.6,NA,NA
"309","ann20","quke",2009,2,NA,NA,1,NA,NA,4,0,0.5,NA,NA
"310","ann20","quke",2010,2,NA,NA,1,NA,NA,3,0,0.666666666666667,NA,NA
"311","ann20","quke",2011,2,NA,NA,1,NA,NA,3,0,0.666666666666667,NA,NA
"312","ann20","quke",2012,2,41.4,82.8,1,22.2,22.2,3,117,0.666666666666667,0.707692307692308,0.687179487179487
"313","ann20","quke",2014,2,38.6,77.2,1,23.2,23.2,14,364.7,0.142857142857143,0.211680833561832,0.177268988209487
"314","ann20","umca",2004,1,30.8,30.8,NA,NA,NA,1,30.8,1,1,1
"315","ann20","umca",2005,1,NA,NA,NA,NA,NA,17,358,0.0588235294117647,NA,NA
"316","ann20","umca",2006,1,NA,NA,NA,NA,NA,5,0,0.2,NA,NA
"317","ann20","umca",2007,1,NA,NA,NA,NA,NA,5,0,0.2,NA,NA
"318","ann20","umca",2008,1,NA,NA,NA,NA,NA,5,0,0.2,NA,NA
"319","ann20","umca",2009,1,NA,NA,NA,NA,NA,4,0,0.25,NA,NA
"320","ann20","umca",2010,1,NA,NA,NA,NA,NA,3,0,0.333333333333333,NA,NA
"321","ann20","umca",2011,1,NA,NA,NA,NA,NA,3,0,0.333333333333333,NA,NA
"322","ann20","umca",2012,1,34.2,34.2,NA,NA,NA,3,117,0.333333333333333,0.292307692307692,0.312820512820513
"323","ann20","umca",2014,1,34.8,34.8,NA,NA,NA,14,364.7,0.0714285714285714,0.0954208938853852,0.0834247326569783
"324","ann21","quke",2003,3,NA,NA,NA,NA,NA,3,0,1,NA,NA
"325","ann21","quke",2005,3,41.3666666666667,124.1,NA,NA,NA,15,322.18,0.2,0.385188403997765,0.292594201998883
"326","ann21","quke",2006,3,NA,NA,NA,NA,NA,8,0,0.375,NA,NA
"327","ann21","quke",2007,3,NA,NA,NA,NA,NA,8,0,0.375,NA,NA
"328","ann21","quke",2008,3,NA,NA,NA,NA,NA,8,0,0.375,NA,NA
"329","ann21","quke",2009,2,NA,NA,1,NA,NA,7,0,0.285714285714286,NA,NA
"330","ann21","quke",2010,2,NA,NA,1,NA,NA,7,0,0.285714285714286,NA,NA
"331","ann21","quke",2011,2,NA,NA,1,NA,NA,7,0,0.285714285714286,NA,NA
"332","ann21","quke",2012,1,45.5,45.5,2,38.4,76.8,6,108.6,0.166666666666667,0.418968692449355,0.292817679558011
"333","ann21","quke",2014,1,46.5,46.5,2,36.6,73.2,12,307.6,0.0833333333333333,0.151170351105332,0.117251842219332
"334","ann21","umca",2004,5,10.74,53.7,NA,NA,NA,5,53.7,1,1,1
"335","ann21","umca",2005,5,NA,NA,NA,NA,NA,15,322.18,0.333333333333333,NA,NA
"336","ann21","umca",2006,5,NA,NA,NA,NA,NA,8,0,0.625,NA,NA
"337","ann21","umca",2007,5,NA,NA,NA,NA,NA,8,0,0.625,NA,NA
"338","ann21","umca",2008,5,NA,NA,NA,NA,NA,8,0,0.625,NA,NA
"339","ann21","umca",2009,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"340","ann21","umca",2010,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"341","ann21","umca",2011,5,NA,NA,NA,NA,NA,7,0,0.714285714285714,NA,NA
"342","ann21","umca",2012,5,12.62,63.1,NA,NA,NA,6,108.6,0.833333333333333,0.581031307550645,0.707182320441989
"343","ann21","umca",2014,5,12.86,64.3,NA,NA,NA,12,307.6,0.416666666666667,0.209037711313394,0.31285218899003
"344","ann22","quke",2004,2,60,120,2,34.3,68.6,10,297.5,0.2,0.403361344537815,0.301680672268908
"345","ann22","quke",2005,2,NA,NA,2,NA,NA,10,0,0.2,NA,NA
"346","ann22","quke",2006,2,NA,NA,2,NA,NA,10,0,0.2,NA,NA
"347","ann22","quke",2007,2,NA,NA,2,NA,NA,10,0,0.2,NA,NA
"348","ann22","quke",2008,2,NA,NA,2,NA,NA,10,0,0.2,NA,NA
"349","ann22","quke",2009,2,NA,NA,2,NA,NA,10,0,0.2,NA,NA
"350","ann22","quke",2010,2,NA,NA,2,NA,NA,10,0,0.2,NA,NA
"351","ann22","quke",2011,1,NA,NA,2,NA,NA,9,0,0.111111111111111,NA,NA
"352","ann22","umca",2004,8,22.1875,177.5,NA,NA,NA,10,297.5,0.8,0.596638655462185,0.698319327731092
"353","ann22","umca",2005,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"354","ann22","umca",2006,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"355","ann22","umca",2007,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"356","ann22","umca",2008,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"357","ann22","umca",2009,8,NA,NA,NA,NA,NA,10,0,0.8,NA,NA
"358","ann22","umca",2010,8,NA,NA,1,NA,NA,10,0,0.8,NA,NA
"359","ann22","umca",2011,8,NA,NA,1,NA,NA,9,0,0.888888888888889,NA,NA
"360","ann22","umca",2012,8,20.125,161,NA,NA,NA,8,161,1,1,1
"361","ann22","umca",2014,9,23.8555555555556,214.7,NA,NA,NA,9,214.7,1,1,1
"362","ann23","quke",2003,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"363","ann23","quke",2005,1,55.5,55.5,NA,NA,NA,8,322.8,0.125,0.171933085501859,0.148466542750929
"364","ann23","quke",2006,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"365","ann23","quke",2007,1,NA,NA,NA,NA,NA,2,2,0.5,NA,NA
"366","ann23","quke",2008,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"367","ann23","quke",2009,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"368","ann23","quke",2010,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"369","ann23","quke",2011,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"370","ann23","quke",2012,1,54.4,54.4,NA,NA,NA,3,59,0.333333333333333,0.922033898305085,0.627683615819209
"371","ann23","quke",2014,1,54.8,54.8,NA,NA,NA,9,303.9,0.111111111111111,0.18032247449819,0.145716792804651
"372","ann23","umca",2007,1,2,2,NA,NA,NA,2,2,0.5,1,0.75
"373","ann23","umca",2008,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"374","ann23","umca",2009,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"375","ann23","umca",2010,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"376","ann23","umca",2011,1,NA,NA,NA,NA,NA,2,0,0.5,NA,NA
"377","ann23","umca",2012,2,2.3,4.6,NA,NA,NA,3,59,0.666666666666667,0.0779661016949152,0.372316384180791
"378","ann23","umca",2014,2,2.4,4.8,NA,NA,NA,9,303.9,0.222222222222222,0.0157946692991115,0.119008445760667
"379","ann24","quke",2003,1,NA,NA,NA,NA,NA,1,0,1,NA,NA
"380","ann24","umca",2004,4,16.3,65.2,NA,NA,NA,4,65.2,1,1,1
"381","ann24","umca",2005,4,NA,NA,NA,NA,NA,16,432.7,0.25,NA,NA
"382","ann24","umca",2006,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"383","ann24","umca",2007,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"384","ann24","umca",2008,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"385","ann24","umca",2009,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"386","ann24","umca",2010,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"387","ann24","umca",2011,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"388","ann24","umca",2012,4,17.25,69,NA,NA,NA,4,69,1,1,1
"389","ann24","umca",2014,4,16.825,67.3,NA,NA,NA,17,632.5,0.235294117647059,0.106403162055336,0.170848639851197
"390","ann25","quke",2003,5,NA,NA,2,NA,NA,5,0,1,NA,NA
"391","ann25","quke",2004,1,15.8,15.8,NA,NA,NA,3,38,0.333333333333333,0.415789473684211,0.374561403508772
"392","ann25","quke",2005,6,NA,NA,2,17.95,35.9,15,184.8,0.4,NA,NA
"393","ann25","quke",2006,6,NA,NA,2,NA,NA,8,0,0.75,NA,NA
"394","ann25","quke",2007,6,NA,NA,2,NA,NA,8,0,0.75,NA,NA
"395","ann25","quke",2008,6,NA,NA,2,NA,NA,8,0,0.75,NA,NA
"396","ann25","quke",2009,6,NA,NA,2,NA,NA,8,0,0.75,NA,NA
"397","ann25","quke",2010,6,NA,NA,2,NA,NA,10,0,0.6,NA,NA
"398","ann25","quke",2011,6,NA,NA,2,NA,NA,10,0,0.6,NA,NA
"399","ann25","quke",2012,6,16.95,101.7,2,NA,NA,10,137.8,0.6,0.738026124818578,0.669013062409289
"400","ann25","quke",2014,6,17.0666666666667,102.4,2,19,38,15,288.7,0.4,0.354693453411846,0.377346726705923
"401","ann25","umca",2004,2,11.1,22.2,NA,NA,NA,3,38,0.666666666666667,0.584210526315789,0.625438596491228
"402","ann25","umca",2005,2,NA,NA,NA,NA,NA,15,184.8,0.133333333333333,NA,NA
"403","ann25","umca",2006,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"404","ann25","umca",2007,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"405","ann25","umca",2008,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"406","ann25","umca",2009,2,NA,NA,NA,NA,NA,8,0,0.25,NA,NA
"407","ann25","umca",2010,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"408","ann25","umca",2011,4,NA,NA,NA,NA,NA,10,0,0.4,NA,NA
"409","ann25","umca",2012,4,9.025,36.1,NA,NA,NA,10,137.8,0.4,0.261973875181422,0.330986937590711
"410","ann25","umca",2014,4,10.175,40.7,NA,NA,NA,15,288.7,0.266666666666667,0.140976792518185,0.203821729592426
"411","ann27","umca",2004,4,13.525,54.1,NA,NA,NA,4,54.1,1,1,1
"412","ann27","umca",2005,4,NA,NA,NA,NA,NA,12,298.7,0.333333333333333,NA,NA
"413","ann27","umca",2006,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"414","ann27","umca",2007,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"415","ann27","umca",2008,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"416","ann27","umca",2009,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"417","ann27","umca",2010,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"418","ann27","umca",2011,4,NA,NA,NA,NA,NA,4,0,1,NA,NA
"419","ann27","umca",2012,4,15.075,60.3,NA,NA,NA,4,60.3,1,1,1
"420","ann27","umca",2014,4,15.175,60.7,NA,NA,NA,8,226.3,0.5,0.268228015908087,0.384114007954043
"421","ann29","quag",2003,2,NA,NA,NA,NA,NA,6,0,0.333333333333333,NA,NA
"422","ann29","quag",2005,2,28.85,57.7,NA,NA,NA,19,246.9,0.105263157894737,0.233697853381936,0.169480505638336
"423","ann29","quag",2006,2,NA,NA,NA,NA,NA,16,0,0.125,NA,NA
"424","ann29","quag",2007,2,NA,NA,NA,NA,NA,16,0,0.125,NA,NA
"425","ann29","quag",2008,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"426","ann29","quag",2009,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"427","ann29","quag",2010,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"428","ann29","quag",2011,2,NA,NA,NA,NA,NA,15,0,0.133333333333333,NA,NA
"429","ann29","quag",2012,2,28.75,57.5,NA,NA,NA,15,457.5,0.133333333333333,0.12568306010929,0.129508196721311
"430","ann29","quag",2014,2,29.45,58.9,NA,NA,NA,17,493.5,0.117647058823529,0.1193515704154,0.118499314619465
"431","ann29","quke",2003,4,NA,NA,1,NA,NA,6,0,0.666666666666667,NA,NA
"432","ann29","quke",2005,4,26.275,105.1,1,16.4,16.4,19,246.9,0.210526315789474,0.425678412312677,0.318102364051075
"433","ann29","quke",2006,4,NA,NA,1,NA,NA,16,0,0.25,NA,NA
"434","ann29","quke",2007,4,NA,NA,1,NA,NA,16,0,0.25,NA,NA
"435","ann29","quke",2008,3,NA,NA,2,NA,NA,15,0,0.2,NA,NA
"436","ann29","quke",2009,3,NA,NA,2,NA,NA,15,0,0.2,NA,NA
"437","ann29","quke",2010,3,NA,NA,2,NA,NA,15,0,0.2,NA,NA
"438","ann29","quke",2011,3,NA,NA,2,NA,NA,15,0,0.2,NA,NA
"439","ann29","quke",2012,3,27.7666666666667,83.3,2,18.35,36.7,15,457.5,0.2,0.18207650273224,0.19103825136612
"440","ann29","quke",2014,3,28.6666666666667,86,2,21,42,17,493.5,0.176470588235294,0.174265450861196,0.175368019548245
"441","ann29","umca",2004,10,29.6,296,NA,NA,NA,10,296,1,1,1
"442","ann29","umca",2005,10,NA,NA,NA,NA,NA,19,246.9,0.526315789473684,NA,NA
"443","ann29","umca",2006,10,NA,NA,NA,NA,NA,16,0,0.625,NA,NA
"444","ann29","umca",2007,10,NA,NA,NA,NA,NA,16,0,0.625,NA,NA
"445","ann29","umca",2008,10,NA,NA,NA,NA,NA,15,0,0.666666666666667,NA,NA
"446","ann29","umca",2009,10,NA,NA,NA,NA,NA,15,0,0.666666666666667,NA,NA
"447","ann29","umca",2010,10,NA,NA,NA,NA,NA,15,0,0.666666666666667,NA,NA
"448","ann29","umca",2011,10,NA,NA,NA,NA,NA,15,0,0.666666666666667,NA,NA
"449","ann29","umca",2012,10,31.67,316.7,NA,NA,NA,15,457.5,0.666666666666667,0.69224043715847,0.679453551912568
"450","ann29","umca",2014,9,29.9111111111111,269.2,NA,NA,NA,17,493.5,0.529411764705882,0.54549138804458,0.537451576375231
"451","ann30","quke",2003,15,NA,NA,2,NA,NA,15,0,1,NA,NA
"452","ann30","quke",2005,15,NA,NA,2,14.65,29.3,32,332.9,0.46875,NA,NA
"453","ann30","quke",2006,15,NA,NA,2,NA,NA,16,0,0.9375,NA,NA
"454","ann30","quke",2007,15,NA,NA,2,NA,NA,16,0,0.9375,NA,NA
"455","ann30","quke",2008,14,NA,NA,3,NA,NA,15,0,0.933333333333333,NA,NA
"456","ann30","quke",2009,13,NA,NA,4,NA,NA,14,0,0.928571428571429,NA,NA
"457","ann30","quke",2010,12,NA,NA,4,NA,NA,13,0,0.923076923076923,NA,NA
"458","ann30","quke",2011,9,NA,NA,8,NA,NA,10,0,0.9,NA,NA
"459","ann30","quke",2012,11,19.5545454545455,215.1,6,10.8,64.8,12,224.4,0.916666666666667,0.95855614973262,0.937611408199643
"460","ann30","quke",2014,11,19.6545454545455,216.2,5,12.76,63.8,20,405.8,0.55,0.532774765894529,0.541387382947265
"461","ann30","umca",2004,1,6.2,6.2,NA,NA,NA,1,6.2,1,1,1
"462","ann30","umca",2005,1,NA,NA,NA,NA,NA,32,332.9,0.03125,NA,NA
"463","ann30","umca",2006,1,NA,NA,NA,NA,NA,16,0,0.0625,NA,NA
"464","ann30","umca",2007,1,NA,NA,NA,NA,NA,16,0,0.0625,NA,NA
"465","ann30","umca",2008,1,NA,NA,NA,NA,NA,15,0,0.0666666666666667,NA,NA
"466","ann30","umca",2009,1,NA,NA,NA,NA,NA,14,0,0.0714285714285714,NA,NA
"467","ann30","umca",2010,1,NA,NA,NA,NA,NA,13,0,0.0769230769230769,NA,NA
"468","ann30","umca",2011,1,NA,NA,NA,NA,NA,10,0,0.1,NA,NA
"469","ann30","umca",2012,1,9.3,9.3,NA,NA,NA,12,224.4,0.0833333333333333,0.0414438502673797,0.0623885918003565
"470","ann30","umca",2014,1,10.2,10.2,NA,NA,NA,20,405.8,0.05,0.0251355347461804,0.0375677673730902
"471","ann31","quag",2003,2,NA,NA,NA,NA,NA,2,0,1,NA,NA
"472","ann31","quag",2005,2,7.8,15.6,NA,NA,NA,21,338.8,0.0952380952380952,0.0460448642266824,0.0706414797323888
"473","ann31","quag",2006,1,NA,NA,1,NA,NA,5,0,0.2,NA,NA
"474","ann31","quag",2007,1,NA,NA,1,NA,NA,5,0,0.2,NA,NA
"475","ann31","quag",2008,1,NA,NA,1,NA,NA,5,0,0.2,NA,NA
"476","ann31","quag",2009,1,NA,NA,1,NA,NA,5,0,0.2,NA,NA
"477","ann31","quag",2010,1,NA,NA,1,NA,NA,5,0,0.2,NA,NA
"478","ann31","quag",2011,3,NA,NA,1,NA,NA,7,0,0.428571428571429,NA,NA
"479","ann31","quag",2012,3,4.33333333333333,13,1,11.3,11.3,7,118.5,0.428571428571429,0.109704641350211,0.26913803496082
"480","ann31","quag",2014,2,4.6,9.2,2,8.15,16.3,16,379.5,0.125,0.0242424242424242,0.0746212121212121
"481","ann31","umca",2004,4,23.95,95.8,NA,NA,NA,4,95.8,1,1,1
"482","ann31","umca",2005,4,NA,NA,NA,NA,NA,21,338.8,0.19047619047619,NA,NA
"483","ann31","umca",2006,4,NA,NA,NA,NA,NA,5,0,0.8,NA,NA
"484","ann31","umca",2007,4,NA,NA,NA,NA,NA,5,0,0.8,NA,NA
"485","ann31","umca",2008,4,NA,NA,NA,NA,NA,5,0,0.8,NA,NA
"486","ann31","umca",2009,4,NA,NA,NA,NA,NA,5,0,0.8,NA,NA
"487","ann31","umca",2010,4,NA,NA,NA,NA,NA,5,0,0.8,NA,NA
"488","ann31","umca",2011,4,NA,NA,NA,NA,NA,7,0,0.571428571428571,NA,NA
"489","ann31","umca",2012,4,26.375,105.5,NA,NA,NA,7,118.5,0.571428571428571,0.890295358649789,0.73086196503918
"490","ann31","umca",2014,4,26.975,107.9,NA,NA,NA,16,379.5,0.25,0.284321475625823,0.267160737812912
"491","ann32","quke",2003,5,NA,NA,2,NA,NA,5,0,1,NA,NA
"492","ann32","quke",2005,3,19.1,57.3,4,16.15,64.6,32,529.6,0.09375,0.108194864048338,0.100972432024169
"493","ann32","quke",2006,3,NA,NA,4,NA,NA,16,0,0.1875,NA,NA
"494","ann32","quke",2007,3,NA,NA,4,NA,NA,16,0,0.1875,NA,NA
"495","ann32","quke",2008,3,NA,NA,4,NA,NA,16,0,0.1875,NA,NA
"496","ann32","quke",2009,3,NA,NA,4,NA,NA,15,0,0.2,NA,NA
"497","ann32","quke",2010,2,NA,NA,5,NA,NA,13,0,0.153846153846154,NA,NA
"498","ann32","quke",2011,3,NA,NA,4,NA,NA,14,0,0.214285714285714,NA,NA
"499","ann32","quke",2012,2,21.75,43.5,5,15.04,75.2,13,226.9,0.153846153846154,0.191714411635082,0.172780282740618
"500","ann32","quke",2014,2,21.2,42.4,5,14.88,74.4,25,717.7,0.08,0.0590776090288421,0.0695388045144211
"501","ann32","umca",2004,11,14.5727272727273,160.3,NA,NA,NA,11,160.3,1,1,1
"502","ann32","umca",2005,13,NA,NA,NA,NA,NA,32,529.6,0.40625,NA,NA
"503","ann32","umca",2006,13,NA,NA,NA,NA,NA,16,0,0.8125,NA,NA
"504","ann32","umca",2007,13,NA,NA,NA,NA,NA,16,0,0.8125,NA,NA
"505","ann32","umca",2008,13,NA,NA,NA,NA,NA,16,0,0.8125,NA,NA
"506","ann32","umca",2009,12,NA,NA,1,NA,NA,15,0,0.8,NA,NA
"507","ann32","umca",2010,11,NA,NA,2,NA,NA,13,0,0.846153846153846,NA,NA
"508","ann32","umca",2011,11,NA,NA,2,NA,NA,14,0,0.785714285714286,NA,NA
"509","ann32","umca",2012,11,16.6727272727273,183.4,2,6.8,13.6,13,226.9,0.846153846153846,0.808285588364918,0.827219717259382
"510","ann32","umca",2014,12,16.6666666666667,200,2,6.8,13.6,25,717.7,0.48,0.27866796711718,0.37933398355859
"511","ann33","quag",2004,1,4.7,4.7,NA,NA,NA,22,341.2,0.0454545454545455,0.0137749120750293,0.0296147287647874
"512","ann33","quag",2005,1,NA,NA,NA,NA,NA,43,306.7,0.0232558139534884,NA,NA
"513","ann33","quag",2006,1,NA,NA,NA,NA,NA,26,0,0.0384615384615385,NA,NA
"514","ann33","quag",2007,1,NA,NA,NA,NA,NA,26,0,0.0384615384615385,NA,NA
"515","ann33","quag",2008,1,NA,NA,NA,NA,NA,26,0,0.0384615384615385,NA,NA
"516","ann33","quag",2009,1,NA,NA,NA,NA,NA,25,0,0.04,NA,NA
"517","ann33","quag",2010,1,NA,NA,NA,NA,NA,25,0,0.04,NA,NA
"518","ann33","quag",2011,1,NA,NA,NA,NA,NA,25,0,0.04,NA,NA
"519","ann33","quag",2012,1,6.3,6.3,NA,NA,NA,26,386.1,0.0384615384615385,0.0163170163170163,0.0273892773892774
"520","ann33","quag",2014,1,6.2,6.2,NA,NA,NA,32,539.2,0.03125,0.0114985163204748,0.0213742581602374
"521","ann33","umca",2004,21,16.0238095238095,336.5,NA,NA,NA,22,341.2,0.954545454545455,0.986225087924971,0.970385271235213
"522","ann33","umca",2005,25,NA,NA,NA,NA,NA,43,306.7,0.581395348837209,NA,NA
"523","ann33","umca",2006,25,NA,NA,NA,NA,NA,26,0,0.961538461538462,NA,NA
"524","ann33","umca",2007,25,NA,NA,NA,NA,NA,26,0,0.961538461538462,NA,NA
"525","ann33","umca",2008,25,NA,NA,NA,NA,NA,26,0,0.961538461538462,NA,NA
"526","ann33","umca",2009,24,NA,NA,1,NA,NA,25,0,0.96,NA,NA
"527","ann33","umca",2010,24,NA,NA,1,NA,NA,25,0,0.96,NA,NA
"528","ann33","umca",2011,24,NA,NA,1,NA,NA,25,0,0.96,NA,NA
"529","ann33","umca",2012,25,15.192,379.8,NA,NA,NA,26,386.1,0.961538461538462,0.983682983682984,0.972610722610723
"530","ann33","umca",2014,22,16.1363636363636,355,2,10.55,21.1,32,539.2,0.6875,0.658382789317507,0.672941394658754
"531","ann34","umca",2004,11,15.0818181818182,165.9,NA,NA,NA,11,165.9,1,1,1
"532","ann34","umca",2005,9,NA,NA,1,NA,NA,20,368,0.45,NA,NA
"533","ann34","umca",2006,11,NA,NA,1,NA,NA,11,0,1,NA,NA
"534","ann34","umca",2007,11,NA,NA,1,NA,NA,11,0,1,NA,NA
"535","ann34","umca",2008,11,NA,NA,1,NA,NA,11,0,1,NA,NA
"536","ann34","umca",2009,11,NA,NA,1,NA,NA,11,0,1,NA,NA
"537","ann34","umca",2010,11,NA,NA,1,NA,NA,11,0,1,NA,NA
"538","ann34","umca",2011,12,NA,NA,1,NA,NA,12,0,1,NA,NA
"539","ann34","umca",2012,13,13.7307692307692,178.5,1,0,0,13,178.5,1,1,1
"540","ann34","umca",2014,12,14.3666666666667,172.4,1,7,7,22,543,0.545454545454545,0.317495395948435,0.43147497070149
"541","ann35","umca",2004,3,19.9666666666667,59.9,NA,NA,NA,3,59.9,1,1,1
"542","ann35","umca",2005,3,NA,NA,NA,NA,NA,19,298.81,0.157894736842105,NA,NA
"543","ann35","umca",2006,3,NA,NA,NA,NA,NA,3,0,1,NA,NA
"544","ann35","umca",2007,3,NA,NA,NA,NA,NA,3,0,1,NA,NA
"545","ann35","umca",2008,3,NA,NA,NA,NA,NA,3,0,1,NA,NA
"546","ann35","umca",2009,3,NA,NA,NA,NA,NA,3,0,1,NA,NA
"547","ann35","umca",2010,3,NA,NA,NA,NA,NA,3,0,1,NA,NA
"548","ann35","umca",2011,3,NA,NA,NA,NA,NA,3,0,1,NA,NA
"549","ann35","umca",2012,3,21.8,65.4,NA,NA,NA,3,65.4,1,1,1
"550","ann35","umca",2014,3,23.1666666666667,69.5,NA,NA,NA,17,368.9,0.176470588235294,0.18839793982109,0.182434264028192
"551","ann36","quag",2003,7,NA,NA,NA,NA,NA,7,0,1,NA,NA
"552","ann36","quag",2005,7,18.0857142857143,126.6,NA,NA,NA,27,212.4,0.259259259259259,0.596045197740113,0.427652228499686
"553","ann36","quag",2006,7,NA,NA,NA,NA,NA,18,0,0.388888888888889,NA,NA
"554","ann36","quag",2007,7,NA,NA,NA,NA,NA,18,0,0.388888888888889,NA,NA
"555","ann36","quag",2008,7,NA,NA,NA,NA,NA,18,0,0.388888888888889,NA,NA
"556","ann36","quag",2009,7,NA,NA,NA,NA,NA,18,0,0.388888888888889,NA,NA
"557","ann36","quag",2010,7,NA,NA,NA,NA,NA,18,0,0.388888888888889,NA,NA
"558","ann36","quag",2011,7,NA,NA,NA,NA,NA,18,0,0.388888888888889,NA,NA
"559","ann36","quag",2012,7,19.3428571428571,135.4,NA,NA,NA,18,304.8,0.388888888888889,0.444225721784777,0.416557305336833
"560","ann36","quag",2014,6,20.9333333333333,125.6,1,13,13,19,311.9,0.315789473684211,0.402693170888105,0.359241322286158
"561","ann36","umca",2004,11,13.9090909090909,153,NA,NA,NA,11,153,1,1,1
"562","ann36","umca",2005,11,NA,NA,NA,NA,NA,27,212.4,0.407407407407407,NA,NA
"563","ann36","umca",2006,11,NA,NA,NA,NA,NA,18,0,0.611111111111111,NA,NA
"564","ann36","umca",2007,11,NA,NA,NA,NA,NA,18,0,0.611111111111111,NA,NA
"565","ann36","umca",2008,11,NA,NA,NA,NA,NA,18,0,0.611111111111111,NA,NA
"566","ann36","umca",2009,11,NA,NA,NA,NA,NA,18,0,0.611111111111111,NA,NA
"567","ann36","umca",2010,11,NA,NA,NA,NA,NA,18,0,0.611111111111111,NA,NA
"568","ann36","umca",2011,11,NA,NA,NA,NA,NA,18,0,0.611111111111111,NA,NA
"569","ann36","umca",2012,11,15.4,169.4,NA,NA,NA,18,304.8,0.611111111111111,0.555774278215223,0.583442694663167
"570","ann36","umca",2014,11,15.6545454545455,172.2,NA,NA,NA,19,311.9,0.578947368421053,0.552100032061558,0.565523700241305
"571","ann37","quke",2004,10,19.06,190.6,1,16.3,16.3,25,364.1,0.4,0.523482559736336,0.461741279868168
