"","plot","tag","dbh1","year_dbh1","dbh2","year_dbh2","delta_dbh"
"483","ANN37","3190",3.1,2004,3.1,2014,0
"484","ANN37","3189",9.7,2004,10.3,2014,0.600000000000001
"485","ANN37","3188",13.4,2004,13.5,2014,0.0999999999999996
"486","ANN37","3187",16.7,2004,18.9,2014,2.2
"487","ANN37","3186",9.7,2004,8.5,2014,-1.2
"488","ANN37","3185",13.1,2004,13,2014,-0.0999999999999996
"489","ANN37","6084",24.3,2005,25.9,2014,1.6
"490","ANN37","3183",11.9,2004,12.4,2014,0.5
"491","ANN37","3182",10.1,2004,11.2,2014,1.1
"492","ANN37","3181",9,2004,9.6,2014,0.6
"493","ANN37","6083",15.2,2005,15.8,2014,0.600000000000001
"494","ANN37","3192",4.1,2004,4.7,2014,0.600000000000001
"495","ANN37","3207",21.4,2004,22.5,2014,1.1
"496","ANN37","3195",18.6,2004,20.1,2014,1.5
"497","ANN37","3199",21.2,2004,24.3,2014,3.1
"498","ANN37","3184",17.6,2004,18.8,2014,1.2
"499","ANN37","3208",18.1,2004,19,2014,0.899999999999999
"500","ANN37","3206",15.3,2004,13,2014,-2.3
"501","ANN37","3205",18.1,2004,20.2,2014,2.1
"502","ANN37","3200",23.1,2004,26,2014,2.9
"503","ANN37","3204",16.5,2004,18.2,2014,1.7
"504","ANN37","3203",16.3,2004,8.7,2014,-7.6
"505","ANN37","3202",14.4,2004,15.2,2014,0.799999999999999
"506","ANN37","3209",16.2,2004,16.2,2014,0
"507","ANN38","3292",29.5,2004,32.2,2014,2.7
"508","ANN38","3296",16,2004,16.7,2014,0.699999999999999
"509","ANN38","3299",4.3,2004,4.7,2014,0.4
"510","ANN38","3298",15,2004,16.7,2014,1.7
"511","ANN38","3297",14.5,2004,15.7,2014,1.2
"512","ANN38","3295",13.1,2004,13.3,2014,0.200000000000001
"513","ANN38","3293",29.1,2004,32.4,2014,3.3
"514","ANN38","3300",13.4,2004,11.6,2014,-1.8
"515","ANN38","3294",18.7,2004,20.5,2014,1.8
"516","APGAR01","3770",2,2004,3.3,2014,1.3
"517","APGAR01","1467",1.8,2004,3.9,2014,2.1
"518","APGAR01","3761",0.6,2004,3.3,2014,2.7
"519","APGAR01","2412",1.1,2004,2.9,2014,1.8
"520","APGAR01","2413",7.2,2004,7.5,2014,0.3
"521","APGAR01","3763",26.3,2004,29.5,2014,3.2
"522","APGAR01","3764",17.3,2004,20,2014,2.7
"523","APGAR01","4845",NA,NA,8.7,2014,NA
"524","APGAR01","3765",1.4,2004,2.8,2014,1.4
"525","APGAR01","3769",4.5,2004,5,2014,0.5
"526","APGAR01","1948",2,2005,2.7,2014,0.7
"527","APGAR01","1466",41.5,2012,41.3,2014,-0.200000000000003
"528","APGAR01","1468",5.8,2004,8.4,2014,2.6
"529","APGAR01","1469",7.5,2004,10.7,2014,3.2
"530","APGAR01","4814",2,2007,2,2014,0
"531","APGAR01","1470",6,2004,9.7,2014,3.7
"532","APGAR01","3772",1.6,2004,3.2,2014,1.6
"533","APGAR01","3773",1.6,2004,2.5,2014,0.9
"534","APGAR01","1946",3.9,2005,4.3,2014,0.4
"535","APGAR01","1947",3.2,2005,5.8,2014,2.6
"536","APGAR01","1949",4,2005,5.4,2014,1.4
"537","APGAR01","3768",2.4,2004,5.3,2014,2.9
"538","APGAR01","4592",2.2,2006,2.1,2014,-0.1
"539","ARBIT01","709",20.7,2004,22.5,2014,1.8
"540","ARBIT01","4279",42.5,2004,45.1,2014,2.6
"541","ARBIT01","4280",30.1,2004,41.5,2014,11.4
"542","ARBIT01","4281",44.8,2004,43.2,2014,-1.59999999999999
"543","ARBIT01","6703",36,2011,37.3,2014,1.3
"544","ARBIT01","2228",24,2004,23.9,2014,-0.100000000000001
"545","ARBIT01","6732",25.2,2012,26.3,2014,1.1
"546","ARBIT01","4278",13.1,2004,14.9,2014,1.8
"547","ARBIT02","701",28.8,2004,30.7,2014,1.9
"548","ARBIT02","2212",44.1,2004,48.2,2014,4.1
"549","ARBIT02","4765",17.4,2012,18.2,2014,0.800000000000001
"550","ARBIT02","2214",40.1,2004,44.7,2014,4.6
"551","ARBIT02","2215",35.3,2004,37.7,2014,2.40000000000001
"552","ARBIT02","2216",32.7,2004,34,2014,1.3
"553","ARBIT02","2217",44,2004,46.5,2014,2.5
"554","ARBIT02","2218",22.5,2004,21,2014,-1.5
"555","ARBIT02","2219",24.5,2004,26.3,2014,1.8
"556","ARBIT02","2220",24.5,2004,26.8,2014,2.3
"557","ARBIT02","2221",20.7,2004,18.6,2014,-2.1
"558","ARBIT02","4295",34.5,2004,36,2014,1.5
"559","ARBIT02","2213",30.7,2004,33.4,2014,2.7
"560","ARBIT03","4288",21.2,2004,23.9,2014,2.7
"561","ARBIT03","4294",18.8,2004,20.2,2014,1.4
"562","ARBIT03","2226",27.5,2004,35.6,2014,8.1
"563","ARBIT03","2225",19.3,2004,16,2014,-3.3
"564","ARBIT03","6180",4.6,2012,4.8,2014,0.2
"565","ARBIT03","6179",4.1,2012,4.3,2014,0.2
"566","ARBIT03","4763",6.9,2012,7,2014,0.0999999999999996
"567","ARBIT03","4293",16.5,2004,11.2,2014,-5.3
"568","ARBIT03","4292",7,2004,8.7,2014,1.7
"569","ARBIT03","2222",13,2004,10,2014,-3
"570","ARBIT03","5296",4.8,2009,10.9,2014,6.1
"571","ARBIT03","4291",9,2004,4.9,2014,-4.1
"572","ARBIT03","4290",14.3,2004,10.1,2014,-4.2
"573","ARBIT03","4289",5.3,2004,5.2,2014,-0.0999999999999996
"574","ARBIT03","2227",12.3,2004,13.3,2014,1
"575","ARBIT04","4284",11.5,2004,10.4,2014,-1.1
"576","ARBIT04","7527",2.6,2011,4,2014,1.4
"577","ARBIT04","2229",43.7,2004,51.5,2014,7.8
"578","ARBIT04","2231",24.9,2004,18.8,2014,-6.1
"579","ARBIT04","7590",9.7,2011,10.2,2014,0.5
"580","ARBIT04","303",28.4,2004,33.2,2014,4.8
"581","ARBIT04","4283",30.3,2004,31.2,2014,0.899999999999999
"582","ARBIT04","2230",33.9,2004,43,2014,9.1
"583","ARBIT04","4285",32,2004,36.8,2014,4.8
"584","ARBIT04","4287",21.8,2004,23.5,2014,1.7
"585","ARBIT04","5295",4.8,2009,7,2014,2.2
"586","ARBIT04","311",54.5,2004,35.9,2014,-18.6
"587","ARBIT04","1960",28.9,2005,32.7,2014,3.8
"588","ARBIT04","4286",18,2004,21.3,2014,3.3
"589","ARBIT04","4282",40,2004,50.5,2014,10.5
"590","ARBIT04","2232",39.5,2004,38.1,2014,-1.4
"591","ARBIT05","2151",49.8,2004,55.7,2014,5.90000000000001
"592","ARBIT05","2147",38.4,2004,44.3,2014,5.9
"593","ARBIT05","2152",30,2004,31.7,2014,1.7
"594","ARBIT05","2149",26.3,2004,28,2014,1.7
"595","ARBIT05","2148",37.8,2004,38,2014,0.200000000000003
"596","ARBIT05","2153",38.4,2004,39,2014,0.600000000000001
"597","ARBIT05","2150",83.5,2004,92.2,2014,8.7
"598","ARBIT05","7991",2.3,2011,3.4,2014,1.1
"599","ATHEA02","4505",19,2004,21.2,2014,2.2
"600","ATHEA02","3579",39.4,2004,44.7,2014,5.3
"601","ATHEA02","7792",NA,NA,20.4,2014,NA
"602","ATHEA02","6927",24,2004,25.6,2014,1.6
"603","ATHEA02","6926",27,2004,28.7,2014,1.7
"604","ATHEA02","4506",37,2004,40.6,2014,3.6
"605","ATHEA02","2210",29.1,2012,29.2,2014,0.0999999999999979
"606","ATHEA02","704",7.2,2004,9.5,2014,2.3
"607","ATHEA02","2211",51.5,2005,40,2014,-11.5
"608","ATHEA02","3578",8.5,2004,9.4,2014,0.9
"609","ATHEA02","3577",6.3,2004,9.6,2014,3.3
"610","ATHEA02","6925",4.3,2004,4.4,2014,0.100000000000001
"611","ATHEA02","6924",18.6,2004,24.3,2014,5.7
"612","ATHEA02","320",8.3,2004,12.1,2014,3.8
"613","ATHEA02","4507",35.2,2004,39.8,2014,4.59999999999999
"614","ATHEA02","4504",37.4,2004,44.1,2014,6.7
"615","BACKM02","2113",25.4,2012,25.8,2014,0.400000000000002
"616","BACKM02","2114",39,2004,40.6,2014,1.6
"617","BACKM02","2115",38.8,2004,39.9,2014,1.1
"618","BACKM02","2117",104.6,2004,112.7,2014,8.10000000000001
"619","BACKM02","2118",27.6,2004,29.3,2014,1.7
"620","BACKM02","2119",6.8,2004,6.9,2014,0.100000000000001
"621","BACKM02","2116",38.9,2004,40.9,2014,2
"622","BACKM02","2120",22.5,2004,20,2014,-2.5
"623","BACKM03","4625",14.5,2004,15.4,2014,0.9
"624","BACKM03","6731",3.4,2012,3.5,2014,0.1
"625","BACKM03","4628",26.2,2004,27.6,2014,1.4
"626","BACKM03","4627",12,2004,7.1,2014,-4.9
"627","BACKM03","4656",8.9,2004,8,2014,-0.9
"628","BACKM03","4655",4.4,2004,4.8,2014,0.399999999999999
"629","BACKM03","4654",14.7,2004,14.1,2014,-0.6
"630","BACKM03","4652",11.6,2004,11.8,2014,0.200000000000001
"631","BACKM03","4650",22.2,2004,23,2014,0.800000000000001
"632","BACKM03","4659",16.6,2004,17.6,2014,1
"633","BACKM03","4649",12.6,2004,15.7,2014,3.1
"634","BACKM03","4648",23.1,2004,23.5,2014,0.399999999999999
"635","BACKM03","4647",10.5,2004,10.4,2014,-0.0999999999999996
"636","BACKM03","4646",23,2004,25.6,2014,2.6
"637","BACKM03","4651",8.9,2004,9,2014,0.0999999999999996
"638","BACKM03","4664",6.9,2004,6.2,2014,-0.7
"639","BACKM03","4669",2.6,2004,2.9,2014,0.3
"640","BACKM03","4836",12.2,2012,12.7,2014,0.5
"641","BACKM03","4835",9.5,2012,9.7,2014,0.199999999999999
"642","BACKM03","4823",12.8,2012,13,2014,0.199999999999999
"643","BACKM03","4667",22.3,2004,23.8,2014,1.5
"644","BACKM03","4665",12,2004,8.2,2014,-3.8
"645","BACKM03","4658",15.3,2004,16.7,2014,1.4
"646","BACKM03","4666",12.4,2004,12.2,2014,-0.200000000000001
"647","BACKM03","4657",13.2,2004,13.1,2014,-0.0999999999999996
"648","BACKM03","4663",17.4,2004,17,2014,-0.399999999999999
"649","BACKM03","4662",8.2,2004,7.7,2014,-0.499999999999999
"650","BACKM03","4661",11.5,2004,12.9,2014,1.4
"651","BACKM03","4660",17.2,2004,20.5,2014,3.3
"652","BACKM03","6042",20.4,2004,22.1,2014,1.7
"653","BACKM03","6057",12.9,2006,12.9,2014,0
"654","BACKM03","4645",30.2,2004,31.2,2014,1
"655","BACKM03","4626",6.2,2005,10.5,2014,4.3
"656","BACKM03","4630",15,2004,13,2014,-2
"657","BACKM03","6045",15.1,2004,15.5,2014,0.4
"658","BACKM03","4653",9.5,2004,9.3,2014,-0.199999999999999
"659","BACKM03","4621",30.3,2004,32.5,2014,2.2
"660","BACKM03","4631",17.1,2004,17.6,2014,0.5
"661","BACKM03","4633",17.3,2004,17.2,2014,-0.100000000000001
"662","BACKM03","4634",21.1,2004,25,2014,3.9
"663","BACKM03","4637",13.7,2004,13.8,2014,0.100000000000001
"664","BACKM03","6027",19.4,2004,21.6,2014,2.2
"665","BACKM03","4643",11.1,2004,11,2014,-0.0999999999999996
"666","BACKM03","4632",24.6,2004,27.2,2014,2.6
"667","BACKM03","4636",20.6,2004,20.6,2014,0
"668","BACKM03","4638",8.1,2004,8.8,2014,0.700000000000001
"669","BACKM03","4639",7.9,2004,8.2,2014,0.299999999999999
"670","BACKM03","4641",12.7,2004,12.5,2014,-0.199999999999999
"671","BACKM03","4642",16.6,2004,17.3,2014,0.699999999999999
"672","BACKM03","6059",30.6,2004,31.9,2014,1.3
"673","BACKM04","2131",36.2,2004,41.2,2014,5
"674","BACKM04","3370",8.2,2004,8.6,2014,0.4
"675","BACKM04","2132",9.2,2004,9.5,2014,0.300000000000001
"676","BACKM04","2130",30.4,2004,33.4,2014,3
"677","BACKM04","2129",28.9,2004,31.4,2014,2.5
"678","BACKM04","2128",22.2,2004,23.9,2014,1.7
"679","BACKM04","5853",NA,NA,4.5,2014,NA
"680","BACKM04","3377",20.9,2004,22.5,2014,1.6
"681","BACKM04","3375",15.1,2004,17.3,2014,2.2
"682","BACKM04","3374",8.3,2004,9,2014,0.699999999999999
"683","BACKM04","3373",21.7,2004,22.1,2014,0.400000000000002
"684","BACKM04","3372",19.1,2004,19.9,2014,0.799999999999997
"685","BACKM04","3371",18.7,2004,19.8,2014,1.1
"686","BACKM04","3376",15.3,2004,15,2014,-0.300000000000001
"687","BACKM04","6795",8.9,2012,8.3,2014,-0.6
"688","BACKM05","3378",13.5,2004,13.8,2014,0.300000000000001
"689","BACKM05","3379",7.3,2004,7.3,2014,0
"690","BACKM05","3388",22.8,2004,23.5,2014,0.699999999999999
"691","BACKM05","3396",9.6,2004,14.5,2014,4.9
"692","BACKM05","3395",16.5,2004,18.2,2014,1.7
"693","BACKM05","3394",5.7,2004,5.8,2014,0.0999999999999996
"694","BACKM05","326",23.9,2004,18.3,2014,-5.6
"695","BACKM05","3393",19.6,2004,21.3,2014,1.7
"696","BACKM05","3392",19,2004,20.1,2014,1.1
"697","BACKM05","5269",3.9,2011,4.1,2014,0.2
"698","BACKM05","3391",5.5,2004,6.4,2014,0.9
"699","BACKM05","3380",8.5,2004,9.1,2014,0.6
"700","BACKM05","3389",20.2,2004,21.8,2014,1.6
"701","BACKM05","3399",7.5,2004,7.8,2014,0.3
"702","BACKM05","3387",8.7,2004,8.7,2014,0
"703","BACKM05","3386",15.6,2004,16.9,2014,1.3
"704","BACKM05","3385",23.3,2004,24.6,2014,1.3
"705","BACKM05","3384",25.7,2004,27.8,2014,2.1
"706","BACKM05","3383",19.8,2004,20.5,2014,0.699999999999999
"707","BACKM05","3382",23.6,2004,24.2,2014,0.599999999999998
"708","BACKM05","3381",9.9,2004,9.7,2014,-0.200000000000001
"709","BACKM05","3390",12,2004,12.8,2014,0.800000000000001
"710","BACKM05","6023",10,2006,17.7,2014,7.7
"711","BACKM05","5851",NA,NA,16.7,2014,NA
"712","BACKM05","2126",23.9,2004,26.4,2014,2.5
"713","BACKM05","2125",21.6,2004,22.8,2014,1.2
"714","BACKM05","6730",11,2012,11.3,2014,0.300000000000001
"715","BACKM05","2124",9.2,2004,10.8,2014,1.6
"716","BACKM05","2123",40.4,2004,41.5,2014,1.1
"717","BACKM05","2122",87.9,2004,89.4,2014,1.5
"718","BACKM05","7298",16.5,2012,16.7,2014,0.199999999999999
"719","BACKM05","3397",14.1,2004,18,2014,3.9
"720","BACKM05","7201",14.6,2012,14.3,2014,-0.299999999999999
"721","BACKM05","3398",10.9,2004,11.4,2014,0.5
"722","BACKM05","6063",28.7,2007,33.5,2014,4.8
"723","BACKM05","3404",12.2,2004,13.6,2014,1.4
"724","BACKM05","3403",25.5,2004,27.3,2014,1.8
"725","BACKM05","3402",12.3,2004,12.9,2014,0.6
"726","BACKM05","5809",NA,NA,2.2,2014,NA
"727","BACKM05","3401",15.3,2004,15.7,2014,0.399999999999999
"728","BACKM05","3400",10.7,2004,12,2014,1.3
"729","BACKM05","327",20.6,2004,21.7,2014,1.1
"730","BACKM05","6053",8.5,2006,10.8,2014,2.3
"731","BACKM05","7299",2.9,2012,2.3,2014,-0.6
"732","BELTA01","2300",42.3,2004,43.5,2014,1.2
"733","BELTA01","2102",40.2,2004,43.3,2014,3.09999999999999
"734","BELTA01","6359",1.4,2006,2.4,2014,1
"735","BELTA01","2103",43.5,2004,44.8,2014,1.3
"736","BELTA01","2294",41.5,2004,44.9,2014,3.4
"737","BELTA01","7546",2.1,2011,2,2014,-0.1
"738","BELTA01","4943",22.5,2004,22.9,2014,0.399999999999999
"739","BELTA01","4944",21.9,2004,22,2014,0.100000000000001
"740","BELTA01","4941",21.2,2004,24,2014,2.8
"741","BELTA01","4939",26.2,2004,28.7,2014,2.5
"742","BELTA01","710",20.5,2004,22.8,2014,2.3
"743","BELTA01","4938",15.5,2004,16.2,2014,0.699999999999999
"744","BELTA01","4945",33.4,2004,35,2014,1.6
"745","BELTA01","2295",37.8,2004,40.8,2014,3
"746","BELTA01","2296",33.7,2004,35.5,2014,1.8
"747","BELTA01","2297",36,2004,37.4,2014,1.4
"748","BELTA01","2298",30.1,2004,30.6,2014,0.5
"749","BELTA01","2299",39.3,2004,42.5,2014,3.2
"750","BELTA01","4961",12.3,2004,12.1,2014,-0.200000000000001
"751","BELTA01","2101",34.6,2004,38.1,2014,3.5
"752","BELTA01","4940",3.5,2004,4.4,2014,0.9
"753","BELTA01","4942",10.1,2004,10.1,2014,0
"754","BELTA02","309",56.1,2004,62.8,2014,6.7
"755","BELTA02","2290",60,2004,61.7,2014,1.7
"756","BELTA02","2291",73.5,2004,77.8,2014,4.3
"757","BELTA02","2292",62.6,2004,71.3,2014,8.7
"758","BELTA02","2293",57.2,2004,61.9,2014,4.7
"759","BELTA03","6188",2.3,2012,2.1,2014,-0.2
"760","BELTA03","4955",10.5,2004,12.2,2014,1.7
"761","BELTA03","308",7.7,2004,9.3,2014,1.6
"762","BELTA03","417b",12.7,2004,14.6,2014,1.9
"763","BELTA03","4957",11,2004,12.8,2014,1.8
"764","BELTA03","4956",15.8,2004,17.3,2014,1.5
"765","BELTA03","2288",18.7,2004,20,2014,1.3
"766","BELTA03","2289",2.6,2004,3.1,2014,0.5
"767","BELTA04","2284",12.2,2004,12.7,2014,0.5
"768","BELTA04","2275",20.3,2004,18,2014,-2.3
"769","BELTA04","2277",6.7,2004,7,2014,0.3
"770","BELTA04","7395",3,2012,3.2,2014,0.2
"771","BELTA04","2279",8.5,2004,8.4,2014,-0.0999999999999996
"772","BELTA04","2280",20,2004,19.5,2014,-0.5
"773","BELTA04","2281",17.7,2004,21.5,2014,3.8
"774","BELTA04","2285",74.4,2004,41.7,2014,-32.7
"775","BELTA04","2283",12.2,2004,13.4,2014,1.2
"776","BELTA04","711",3.7,2004,4.2,2014,0.5
"777","BELTA04","4198",12.4,2004,11,2014,-1.4
"778","BELTA04","2282",20.3,2004,22,2014,1.7
"779","BELTA04","6182",12.2,2012,12.4,2014,0.200000000000001
"780","BELTA04","4951",2.7,2004,3.5,2014,0.8
"781","BELTA04","4950",2.2,2004,2.2,2014,0
"782","BELTA04","4953",5.2,2004,6.7,2014,1.5
"783","BELTA04","4954",5.6,2004,6.6,2014,1
"784","BELTA04","6123",3.8,2012,3.4,2014,-0.4
"785","BELTA04","4200",17.2,2004,18.8,2014,1.6
"786","BELTA04","6181",4.2,2012,4.3,2014,0.0999999999999996
"787","BELTA04","2278",3.8,2004,4.4,2014,0.600000000000001
"788","BELTA04","4946",1.9,2004,2.3,2014,0.4
"789","BELTA04","2286",17.7,2004,16.2,2014,-1.5
"790","BELTA04","4197",32.8,2004,24.6,2014,-8.2
"791","BELTA04","4196",7.5,2004,8,2014,0.5
"792","BELTA04","4952",4.7,2004,6.4,2014,1.7
"793","BELTA04","4949",3,2004,3.9,2014,0.9
"794","BELTA04","4948",2.5,2004,3.5,2014,1
"795","BELTA04","4947",16.5,2004,18.3,2014,1.8
"796","BELTA04","4199",9.9,2004,12,2014,2.1
"797","BELTA04","4822",3.4,2012,3.6,2014,0.2
"798","BELTA04","2287",61.6,2004,64.5,2014,2.9
"799","BELTA04","2276",18.1,2004,16.1,2014,-2
"800","BELTA07","2086",16.1,2004,16.2,2014,0.0999999999999979
"801","BELTA07","1455",15.6,2004,14.6,2014,-1
"802","BELTA07","2078",42.8,2004,43.2,2014,0.400000000000006
"803","BELTA07","2080",25.4,2004,35.5,2014,10.1
"804","BELTA07","2081",15.1,2004,16.2,2014,1.1
"805","BELTA07","2082",29.5,2004,33.5,2014,4
"806","BELTA07","2083",18.2,2004,19.4,2014,1.2
"807","BELTA07","1454",34.6,2004,37.5,2014,2.9
"808","BELTA07","2085",25,2004,29.5,2014,4.5
"809","BELTA07","2077",16.2,2004,18.2,2014,2
"810","BELTA07","2087",38.1,2004,45.9,2014,7.8
"811","BELTA07","2088",11.7,2004,12.2,2014,0.5
"812","BELTA07","2089",22,2004,27.4,2014,5.4
"813","BELTA07","2090",5.5,2004,6.3,2014,0.8
"814","BELTA07","2091",23.6,2004,28.4,2014,4.8
"815","BELTA07","2092",27,2004,30.4,2014,3.4
"816","BELTA07","4759",9.5,2005,10,2014,0.5
"817","BELTA07","2084",9.6,2004,11,2014,1.4
"818","BELTA07","1453",68.6,2004,75,2014,6.40000000000001
"819","BELTA07","2079",37.1,2004,41.8,2014,4.7
"820","BELTA08","6056",13.5,2006,13.2,2014,-0.300000000000001
"821","BELTA08","2111",35,2004,31,2014,-4
"822","BELTA08","2110",41,2004,40.8,2014,-0.200000000000003
"823","BELTA08","4925",11.5,2004,12.5,2014,1
"824","BELTA08","4923",10.6,2004,11.6,2014,1
"825","BELTA08","4929",6.9,2004,8.1,2014,1.2
"826","BELTA08","4927",9.5,2004,10.5,2014,1
"827","BELTA08","4968",5.1,2004,5.4,2014,0.300000000000001
"828","BELTA08","4928",4.9,2004,5.1,2014,0.199999999999999
"829","BELTA08","4924",8.4,2004,9.5,2014,1.1
"830","BELTA08","4984",10.9,2004,12.6,2014,1.7
"831","BELTA08","4964",14.4,2004,16.7,2014,2.3
"832","BELTA08","4969",7.7,2004,8.4,2014,0.7
"833","BELTA08","4963",5.5,2004,5.4,2014,-0.0999999999999996
"834","BELTA08","4920",6.1,2004,7.2,2014,1.1
"835","BELTA08","4922",3.6,2004,3.8,2014,0.2
"836","BELTA08","4976",8.3,2004,9.9,2014,1.6
"837","BELTA08","4967",2.8,2004,2.8,2014,0
"838","BELTA08","4966",3.3,2004,3.4,2014,0.1
"839","BELTA08","4912",9.2,2004,10.2,2014,1
"840","BELTA08","4977",10.5,2004,10.9,2014,0.4
"841","BELTA08","4926",8.1,2004,9.3,2014,1.2
"842","BELTA08","4921",2.6,2004,2.7,2014,0.1
"843","BELTA08","4934",2.2,2004,2.6,2014,0.4
"844","BELTA08","2700",4,2004,4.1,2014,0.0999999999999996
"845","BELTA08","4965",3.5,2004,3.6,2014,0.1
"846","BELTA08","4972",5.8,2004,6.7,2014,0.9
"847","BELTA08","4974",9.1,2004,10.9,2014,1.8
"848","BELTA08","4931",2.4,2004,2.5,2014,0.1
"849","BELTA08","4933",6.4,2004,8.3,2014,1.9
"850","BELTA08","2112",5.2,2004,5.3,2014,0.0999999999999996
"851","BELTA08","4973",7.9,2004,8.9,2014,1
"852","BELTA08","4930",6.7,2004,7.5,2014,0.8
"853","BERGE01","3626",8,2004,9.3,2014,1.3
"854","BERGE01","3620",13.8,2004,15,2014,1.2
"855","BERGE01","3621",4.8,2004,2.5,2014,-2.3
"856","BERGE01","2759",4.8,2004,4.5,2014,-0.3
"857","BERGE01","2760",4.3,2004,6.4,2014,2.1
"858","BERGE01","3622",26.7,2004,29,2014,2.3
"859","BERGE01","3623",8.4,2004,8.6,2014,0.199999999999999
"860","BERGE01","3624",6.1,2004,7.5,2014,1.4
"861","BERGE01","3619",8.3,2004,8.4,2014,0.0999999999999996
"862","BERGE01","2761",9.5,2004,9.9,2014,0.4
"863","BERGE01","3614",7.1,2004,6,2014,-1.1
"864","BERGE01","2762",15.1,2004,15.6,2014,0.5
"865","BERGE01","3625",3.2,2004,3.1,2014,-0.1
"866","BERGE01","3618",11.4,2004,12.3,2014,0.9
"867","BERGE01","3617",11.9,2004,12.3,2014,0.4
"868","BERGE01","3616",2.6,2004,3.3,2014,0.7
"869","BERGE01","3615",2.6,2004,2.8,2014,0.2
"870","BERGE01","3613",5.3,2004,5,2014,-0.3
"871","BERGE01","3612",10.1,2004,10.7,2014,0.6
"872","BERGE01","3611",10,2004,10.5,2014,0.5
"873","BERGE01","3610",12.5,2004,13.1,2014,0.6
"874","BERGE01","3609",5.6,2004,5.7,2014,0.100000000000001
"875","BERGE01","3607",8.7,2004,9.2,2014,0.5
"876","BERGE01","3606",9.4,2004,10.3,2014,0.9
"877","BERGE01","3605",4.5,2004,4.8,2014,0.3
"878","BERGE01","3628",10.4,2004,11,2014,0.6
"879","BERGE01","1794",3.3,2004,3.5,2014,0.2
"880","BERGE01","2769",3.1,2004,3.6,2014,0.5
"881","BERGE01","3608",24.7,2005,20,2014,-4.7
"882","BERGE01","2763",10.6,2004,11.5,2014,0.9
"883","BERGE01","3627",6.5,2004,8,2014,1.5
"884","BERGE01","2770",14.6,2004,13.6,2014,-1
"885","BERGE01","3646",12.9,2004,14.1,2014,1.2
"886","BERGE01","3645",4.1,2004,4.6,2014,0.5
"887","BERGE01","3643",9.1,2004,10.3,2014,1.2
"888","BERGE01","3642",2.5,2004,3.5,2014,1
"889","BERGE01","3641",4.2,2004,4.1,2014,-0.100000000000001
"890","BERGE01","3639",1.9,2004,2.3,2014,0.4
"891","BERGE01","2768",5.1,2004,5.7,2014,0.600000000000001
"892","BERGE01","3637",17.5,2004,18.3,2014,0.800000000000001
"893","BERGE01","2765",6.7,2004,7.5,2014,0.8
"894","BERGE01","3630",3.1,2004,8.3,2014,5.2
"895","BERGE01","3644",4.8,2004,4,2014,-0.8
"896","BERGE01","2767",10.8,2004,11.5,2014,0.699999999999999
"897","BERGE01","3629",14.4,2004,16.3,2014,1.9
"898","BERGE01","1795",7.4,2004,7.8,2014,0.399999999999999
"899","BERGE01","2764",14.5,2004,15.5,2014,1
"900","BERGE01","3632",10.2,2004,11.2,2014,1
"901","BERGE01","3633",3.5,2004,3.8,2014,0.3
"902","BERGE01","3634",9.1,2004,9.5,2014,0.4
"903","BERGE01","3635",14.8,2004,15.2,2014,0.399999999999999
"904","BERGE01","3636",2.1,2004,2.2,2014,0.1
"905","BERGE01","3631",8.9,2004,9.1,2014,0.199999999999999
"906","BOUV01","1950",19.7,2005,22.3,2014,2.6
"907","BOUV01","808",8.4,2004,13.4,2014,5
"908","BOUV01","863",40.25,2004,41.8,2014,1.55
"909","BOUV01","1320",49.7,2005,53.5,2014,3.8
"910","BOUV01","1321",98.7,2005,120.8,2014,22.1
"911","BOUV01","874",27.25,2004,27.9,2014,0.649999999999999
"912","BOUV02","853",14.75,2004,17.5,2014,2.75
"913","BOUV02","854",14.5,2004,16.2,2014,1.7
"914","BOUV02","849",9,2004,9.1,2014,0.0999999999999996
"915","BOUV02","872",12.25,2004,19.2,2014,6.95
"916","BOUV02","858",16.5,2004,19.2,2014,2.7
"917","BOUV02","5277",13.2,2011,13.2,2014,0
"918","BOUV02","861",12.75,2004,15,2014,2.25
"919","BOUV02","864",1.75,2004,2.5,2014,0.75
"920","BOUV02","857",3,2004,3.4,2014,0.4
"921","BOUV02","850",2.5,2004,2.8,2014,0.3
"922","BOUV02","803",2.75,2004,3.4,2014,0.65
"923","BOUV02","894",26.25,2004,26.6,2014,0.350000000000001
"924","BOUV02","898",4.5,2004,5,2014,0.5
"925","BOUV02","865",7.75,2004,8.5,2014,0.75
"926","BOUV02","869",9.75,2004,11.8,2014,2.05
"927","BOUV02","5278",10.1,2011,10,2014,-0.0999999999999996
"928","BOUV02","5267",11.8,2012,11.8,2014,0
"929","BOUV02","1323",40.6,2005,42.9,2014,2.3
"930","BOUV02","1324",47.4,2005,44.3,2014,-3.1
"931","BOUV02","5268",20.1,2011,20.8,2014,0.699999999999999
"932","BOUV02","1325",63.4,2005,86.4,2014,23
"933","BOUV02","5276",15.4,2011,15.6,2014,0.199999999999999
"934","BOUV02","550",4.75,2004,6.1,2014,1.35
"935","BOUV02","5279",2.8,2005,3.1,2014,0.3
"936","BOUV02","852",7.75,2004,8.4,2014,0.65
"937","BOUV02","804",1.5,2005,2.3,2014,0.8
"938","BOUV02","892",1,2004,2,2014,1
"939","BOUV02","878",2.5,2004,2.8,2014,0.3
"940","BOUV02","867",2.25,2004,2.9,2014,0.65
"941","BOUV02","548",6.5,2004,6.9,2014,0.4
