,plot,old_date,cluster,tag,species,status,alive_class,dead_class,slc,canker,dbh,lide_lf_symp,sod_dead,location,year,date
221,ANN01,5/7/12,6,827,UMCA,Alive,3,NA,17,FALSE,9.5,FALSE,FALSE,Out,2012,5/7/12
222,ANN01,5/7/12,4,816,UMCA,Alive,1,NA,117,FALSE,2.799999952,FALSE,FALSE,In,2012,5/7/12
223,ANN01,5/7/12,10,814,UMCA,Alive,1,NA,55,FALSE,2.200000048,FALSE,FALSE,In,2012,5/7/12
224,ANN01,5/7/12,14,834,UMCA,Alive,1,NA,52,FALSE,18.89999962,FALSE,FALSE,In,2012,5/7/12
225,ANN01,5/7/12,7,807,UMCA,Alive,1,NA,19,FALSE,21.89999962,FALSE,FALSE,In,2012,5/7/12
226,ANN01,5/7/12,3,4541,UMCA,Alive,2,NA,36,FALSE,2.5,FALSE,FALSE,In,2012,5/7/12
227,ANN01,5/7/12,19,1984,UMCA,Alive,1,NA,51,FALSE,3.799999952,FALSE,FALSE,In,2012,5/7/12
228,ANN01,5/7/12,1,862,UMCA,Alive,1,NA,95,FALSE,12.39999962,FALSE,FALSE,Out,2012,5/7/12
229,ANN01,5/7/12,19,884,UMCA,Alive,2,NA,59,FALSE,6.400000095,FALSE,FALSE,In,2012,5/7/12
230,ANN01,4/10/14,18,828,UMCA,Alive,1,NA,14,FALSE,16.70000076,FALSE,FALSE,In,2014,4/10/14
231,ANN01,4/10/14,15,844,UMCA,Alive,2,NA,30,FALSE,10.5,FALSE,FALSE,In,2014,4/10/14
232,ANN01,4/10/14,17,831,UMCA,X - Stem Missing,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2014,4/10/14
233,ANN01,4/10/14,18,836,UMCA,Dead,NA,1,NA,FALSE,10.69999981,FALSE,FALSE,In,2014,4/10/14
234,ANN01,4/10/14,19,1984,UMCA,Alive,1,NA,37,FALSE,4,FALSE,FALSE,In,2014,4/10/14
235,ANN01,4/10/14,19,884,UMCA,Alive,2,NA,62,FALSE,6.400000095,FALSE,FALSE,In,2014,4/10/14
236,ANN01,4/10/14,20,826,UMCA,Alive,1,NA,18,FALSE,8.899999619,FALSE,FALSE,Out,2014,4/10/14
237,ANN01,4/10/14,16,822,UMCA,Alive,1,NA,10,FALSE,25.5,FALSE,FALSE,Out,2014,4/10/14
238,ANN01,4/10/14,13,815,UMCA,Alive,1,NA,7,FALSE,9.399999619,FALSE,FALSE,In,2014,4/10/14
239,ANN01,4/10/14,10,814,UMCA,Alive,2,NA,3,FALSE,2,FALSE,FALSE,In,2014,4/10/14
240,ANN01,4/10/14,7,807,UMCA,Alive,1,NA,9,FALSE,21.89999962,FALSE,FALSE,In,2014,4/10/14
241,ANN01,4/10/14,11,887,UMCA,Alive,1,NA,6,FALSE,18,FALSE,FALSE,Out,2014,4/10/14
242,ANN01,4/10/14,2,889,UMCA,Alive,1,NA,38,FALSE,14.5,FALSE,FALSE,In,2014,4/10/14
243,ANN01,4/10/14,1,862,UMCA,Alive,1,NA,22,FALSE,13.5,FALSE,FALSE,Out,2014,4/10/14
244,ANN01,4/10/14,14,834,UMCA,Alive,1,NA,18,FALSE,19,FALSE,FALSE,In,2014,4/10/14
245,ANN01,4/10/14,13,875,UMCA,Alive,1,NA,7,FALSE,26,FALSE,FALSE,In,2014,4/10/14
246,ANN01,4/10/14,12,879,UMCA,Alive,1,NA,40,FALSE,8.199999809,FALSE,FALSE,In,2014,4/10/14
247,ANN01,4/10/14,9,900,UMCA,Alive,1,NA,31,FALSE,14,FALSE,FALSE,In,2014,4/10/14
248,ANN01,4/10/14,5,809,UMCA,Alive,2,NA,0,FALSE,4,FALSE,FALSE,In,2014,4/10/14
249,ANN01,4/10/14,6,832,UMCA,Alive,1,NA,39,FALSE,12.30000019,FALSE,FALSE,Out,2014,4/10/14
250,ANN01,4/10/14,5,812,UMCA,Alive,2,NA,29,FALSE,11.5,FALSE,FALSE,Out,2014,4/10/14
251,ANN01,4/10/14,9,4540,UMCA,Alive,1,NA,105,FALSE,3.799999952,FALSE,FALSE,In,2014,4/10/14
252,ANN01,4/10/14,4,816,UMCA,Alive,1,NA,25,FALSE,3,FALSE,FALSE,In,2014,4/10/14
253,ANN01,4/10/14,3,841,UMCA,Alive,1,NA,63,FALSE,26.39999962,FALSE,FALSE,In,2014,4/10/14
254,ANN01,4/10/14,3,4541,UMCA,Alive,2,NA,11,FALSE,3.5,FALSE,FALSE,In,2014,4/10/14
255,ANN01,4/10/14,8,838,UMCA,Alive,1,NA,25,FALSE,4.5,FALSE,FALSE,In,2014,4/10/14
256,ANN01,4/10/14,6,827,UMCA,Dead,NA,4,9,FALSE,9,FALSE,FALSE,Out,2014,4/10/14
257,ANN02,11/7/03,3,1497,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,11/7/03
258,ANN02,11/7/03,2,1498,QUKE,Alive,NA,NA,NA,FALSE,18.79999924,FALSE,FALSE,In,2003,11/7/03
259,ANN02,11/7/03,1,1499,QUKE,Alive,NA,NA,NA,FALSE,21.5,FALSE,FALSE,In,2003,11/7/03
260,ANN02,11/7/03,4,1496,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2003,11/7/03
261,ANN02,5/12/04,3,545,UMCA,Alive,NA,NA,0,FALSE,15.5,FALSE,FALSE,Out,2004,5/12/04
262,ANN02,5/12/04,7,559,UMCA,Alive,NA,NA,0,FALSE,19,FALSE,FALSE,Out,2004,5/12/04
263,ANN02,5/12/04,9,227,UMCA,Alive,NA,NA,3,FALSE,20,FALSE,FALSE,Out,2004,5/12/04
264,ANN02,5/12/04,8,640,UMCA,Alive,NA,NA,25,FALSE,13,FALSE,FALSE,Out,2004,5/12/04
265,ANN02,5/12/04,6,501,UMCA,Alive,NA,NA,58,FALSE,16.5,FALSE,FALSE,Out,2004,5/12/04
266,ANN02,5/12/04,5,531,UMCA,Alive,NA,NA,3,FALSE,11.5,FALSE,FALSE,Out,2004,5/12/04
267,ANN02,5/12/04,4,354,UMCA,Alive,NA,NA,1,FALSE,12.5,FALSE,FALSE,Out,2004,5/12/04
268,ANN02,5/12/04,4,560,UMCA,Alive,NA,NA,3,FALSE,9.75,FALSE,FALSE,Out,2004,5/12/04
269,ANN02,5/12/04,1,535,UMCA,Alive,NA,NA,35,FALSE,14,FALSE,FALSE,Out,2004,5/12/04
270,ANN02,5/12/04,8,599,UMCA,Alive,NA,NA,32,FALSE,15.25,FALSE,FALSE,Out,2004,5/12/04
271,ANN02,5/12/04,2,534,UMCA,Alive,NA,NA,24,FALSE,9,FALSE,FALSE,In,2004,5/12/04
272,ANN02,3/25/05,4,354,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
273,ANN02,3/25/05,1,535,UMCA,Alive,NA,NA,19,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
274,ANN02,3/25/05,2,534,UMCA,Alive,NA,NA,11,FALSE,NA,FALSE,FALSE,In,2005,3/25/05
275,ANN02,3/25/05,4,560,UMCA,Alive,NA,NA,1,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
276,ANN02,3/25/05,5,531,UMCA,Alive,NA,NA,5,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
277,ANN02,3/25/05,6,501,UMCA,Alive,NA,NA,26,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
278,ANN02,3/25/05,3,1497,QUKE,Alive,NA,NA,NA,FALSE,19,FALSE,FALSE,In,2005,3/25/05
279,ANN02,3/25/05,2,1498,QUKE,Alive,NA,NA,NA,FALSE,18.79999924,FALSE,FALSE,In,2005,3/25/05
280,ANN02,3/25/05,9,227,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
281,ANN02,3/25/05,7,559,UMCA,Alive,NA,NA,1,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
282,ANN02,3/25/05,1,1499,QUKE,Alive,NA,NA,NA,FALSE,21.5,FALSE,FALSE,In,2005,3/25/05
283,ANN02,3/25/05,4,1496,QUKE,Dead,NA,NA,NA,FALSE,18,FALSE,FALSE,In,2005,3/25/05
284,ANN02,3/25/05,8,599,UMCA,Alive,NA,NA,48,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
285,ANN02,3/25/05,3,545,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
286,ANN02,3/25/05,8,640,UMCA,Alive,NA,NA,22,FALSE,NA,FALSE,FALSE,Out,2005,3/25/05
287,ANN02,4/3/06,4,560,UMCA,Alive,NA,NA,52,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
288,ANN02,4/3/06,1,1499,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,4/3/06
289,ANN02,4/3/06,3,1497,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,4/3/06
290,ANN02,4/3/06,4,1496,QUKE,Dead,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,4/3/06
291,ANN02,4/3/06,1,535,UMCA,Alive,NA,NA,136,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
292,ANN02,4/3/06,3,545,UMCA,Alive,NA,NA,22,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
293,ANN02,4/3/06,2,1498,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2006,4/3/06
294,ANN02,4/3/06,8,599,UMCA,Alive,NA,NA,53,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
295,ANN02,4/3/06,5,531,UMCA,Alive,NA,NA,48,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
296,ANN02,4/3/06,6,501,UMCA,Alive,NA,NA,25,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
297,ANN02,4/3/06,7,559,UMCA,Alive,NA,NA,3,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
298,ANN02,4/3/06,8,640,UMCA,Alive,NA,NA,43,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
299,ANN02,4/3/06,4,354,UMCA,Alive,NA,NA,24,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
300,ANN02,4/3/06,2,534,UMCA,Alive,NA,NA,53,FALSE,NA,FALSE,FALSE,In,2006,4/3/06
301,ANN02,4/3/06,9,227,UMCA,Alive,NA,NA,13,FALSE,NA,FALSE,FALSE,Out,2006,4/3/06
302,ANN02,4/9/07,4,560,UMCA,Alive,NA,NA,30,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
303,ANN02,4/9/07,8,599,UMCA,Alive,NA,NA,43,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
304,ANN02,4/9/07,8,640,UMCA,Alive,NA,NA,32,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
305,ANN02,4/9/07,7,559,UMCA,Alive,NA,NA,9,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
306,ANN02,4/9/07,6,501,UMCA,Alive,NA,NA,25,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
307,ANN02,4/9/07,5,531,UMCA,Alive,NA,NA,61,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
308,ANN02,4/9/07,4,354,UMCA,Alive,NA,NA,19,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
309,ANN02,4/9/07,2,534,UMCA,Alive,NA,NA,49,FALSE,NA,FALSE,FALSE,In,2007,4/9/07
310,ANN02,4/9/07,1,535,UMCA,Alive,NA,NA,58,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
311,ANN02,4/9/07,4,1496,QUKE,Dead,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2007,4/9/07
312,ANN02,4/9/07,3,1497,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2007,4/9/07
313,ANN02,4/9/07,1,1499,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2007,4/9/07
314,ANN02,4/9/07,9,227,UMCA,Alive,NA,NA,47,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
315,ANN02,4/9/07,3,545,UMCA,Alive,NA,NA,16,FALSE,NA,FALSE,FALSE,Out,2007,4/9/07
316,ANN02,4/9/07,2,1498,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2007,4/9/07
317,ANN02,4/10/08,7,559,UMCA,Alive,NA,NA,21,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
318,ANN02,4/10/08,2,1498,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2008,4/10/08
319,ANN02,4/10/08,3,1497,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2008,4/10/08
320,ANN02,4/10/08,4,1496,QUKE,Dead,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2008,4/10/08
321,ANN02,4/10/08,1,535,UMCA,Alive,NA,NA,37,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
322,ANN02,4/10/08,2,534,UMCA,Alive,NA,NA,64,FALSE,NA,FALSE,FALSE,In,2008,4/10/08
323,ANN02,4/10/08,3,545,UMCA,Alive,NA,NA,44,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
324,ANN02,4/10/08,4,560,UMCA,Alive,NA,NA,67,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
325,ANN02,4/10/08,9,227,UMCA,Alive,NA,NA,46,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
326,ANN02,4/10/08,5,531,UMCA,Alive,NA,NA,40,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
327,ANN02,4/10/08,8,599,UMCA,Alive,NA,NA,52,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
328,ANN02,4/10/08,6,501,UMCA,Alive,NA,NA,54,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
329,ANN02,4/10/08,1,1499,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2008,4/10/08
330,ANN02,4/10/08,4,354,UMCA,Alive,NA,NA,25,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
331,ANN02,4/10/08,8,640,UMCA,Alive,NA,NA,30,FALSE,NA,FALSE,FALSE,Out,2008,4/10/08
332,ANN02,4/9/09,3,545,UMCA,Alive,NA,NA,48,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
333,ANN02,4/9/09,1,1499,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/9/09
334,ANN02,4/9/09,2,1498,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/9/09
335,ANN02,4/9/09,3,1497,QUKE,Alive,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/9/09
336,ANN02,4/9/09,4,1496,QUKE,Dead,NA,NA,NA,FALSE,NA,FALSE,FALSE,In,2009,4/9/09
337,ANN02,4/9/09,2,534,UMCA,Alive,NA,NA,101,FALSE,NA,FALSE,FALSE,In,2009,4/9/09
338,ANN02,4/9/09,4,560,UMCA,Alive,NA,NA,102,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
339,ANN02,4/9/09,4,354,UMCA,Alive,NA,NA,41,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
340,ANN02,4/9/09,5,531,UMCA,Alive,NA,NA,70,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
341,ANN02,4/9/09,6,501,UMCA,Alive,NA,NA,42,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
342,ANN02,4/9/09,7,559,UMCA,Alive,NA,NA,12,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
343,ANN02,4/9/09,8,640,UMCA,Alive,NA,NA,48,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
344,ANN02,4/9/09,8,599,UMCA,Alive,NA,NA,27,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
345,ANN02,4/9/09,9,227,UMCA,Alive,NA,NA,61,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
346,ANN02,4/9/09,1,535,UMCA,Alive,NA,NA,105,FALSE,NA,FALSE,FALSE,Out,2009,4/9/09
347,ANN02,4/30/10,2,534,UMCA,Alive,1,NA,120,FALSE,NA,FALSE,FALSE,In,2010,4/30/10
348,ANN02,4/30/10,6,501,UMCA,Alive,1,NA,26,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
349,ANN02,4/30/10,4,354,UMCA,Alive,1,NA,18,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
350,ANN02,4/30/10,4,560,UMCA,Alive,1,NA,93,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
351,ANN02,4/30/10,7,559,UMCA,Alive,1,NA,2,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
352,ANN02,4/30/10,8,599,UMCA,Alive,1,NA,54,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
353,ANN02,4/30/10,8,640,UMCA,Alive,1,NA,18,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
354,ANN02,4/30/10,4,1496,QUKE,Dead,NA,3,NA,FALSE,NA,FALSE,FALSE,In,2010,4/30/10
355,ANN02,4/30/10,5,531,UMCA,Alive,1,NA,70,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
356,ANN02,4/30/10,9,227,UMCA,Alive,1,NA,61,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
357,ANN02,4/30/10,1,1499,QUKE,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,4/30/10
358,ANN02,4/30/10,2,1498,QUKE,Dead,NA,1,NA,FALSE,NA,FALSE,FALSE,In,2010,4/30/10
359,ANN02,4/30/10,3,1497,QUKE,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2010,4/30/10
360,ANN02,4/30/10,1,535,UMCA,Alive,1,NA,92,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
361,ANN02,4/30/10,3,545,UMCA,Alive,1,NA,12,FALSE,NA,FALSE,FALSE,Out,2010,4/30/10
362,ANN02,4/20/11,3,1497,QUKE,Alive,2,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,4/20/11
363,ANN02,4/20/11,7,559,UMCA,Alive,1,NA,9,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
364,ANN02,4/20/11,4,1496,QUKE,Dead,NA,4,NA,FALSE,NA,FALSE,FALSE,In,2011,4/20/11
365,ANN02,4/20/11,5,531,UMCA,Alive,1,NA,29,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
366,ANN02,4/20/11,4,354,UMCA,Alive,1,NA,15,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
367,ANN02,4/20/11,4,560,UMCA,Alive,1,NA,41,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
368,ANN02,4/20/11,8,599,UMCA,Alive,1,NA,31,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
369,ANN02,4/20/11,8,640,UMCA,Alive,1,NA,23,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
370,ANN02,4/20/11,6,501,UMCA,Alive,1,NA,28,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
371,ANN02,4/20/11,1,535,UMCA,Alive,1,NA,70,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
372,ANN02,4/20/11,3,545,UMCA,Alive,1,NA,28,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
373,ANN02,4/20/11,9,227,UMCA,Alive,1,NA,40,FALSE,NA,FALSE,FALSE,Out,2011,4/20/11
374,ANN02,4/20/11,1,1499,QUKE,Alive,1,NA,NA,FALSE,NA,FALSE,FALSE,In,2011,4/20/11
375,ANN02,4/20/11,2,534,UMCA,Alive,1,NA,80,FALSE,NA,FALSE,FALSE,In,2011,4/20/11
376,ANN02,4/20/11,2,1498,QUKE,Dead,NA,3,NA,FALSE,NA,FALSE,FALSE,In,2011,4/20/11
377,ANN02,5/7/12,1,535,UMCA,Alive,1,NA,122,FALSE,13.60000038,FALSE,FALSE,Out,2012,5/7/12
378,ANN02,5/7/12,2,1498,QUKE,Dead,NA,4,NA,FALSE,0,FALSE,FALSE,In,2012,5/7/12
379,ANN02,5/7/12,4,1496,QUKE,Dead,NA,4,NA,FALSE,NA,FALSE,FALSE,In,2012,5/7/12
380,ANN02,5/7/12,5,531,UMCA,Alive,1,NA,42,FALSE,11.30000019,FALSE,FALSE,Out,2012,5/7/12
381,ANN02,5/7/12,4,354,UMCA,Alive,1,NA,15,FALSE,14.30000019,FALSE,FALSE,Out,2012,5/7/12
382,ANN02,5/7/12,4,560,UMCA,Alive,1,NA,31,FALSE,9.899999619,FALSE,FALSE,Out,2012,5/7/12
383,ANN02,5/7/12,7,559,UMCA,Alive,1,NA,17,FALSE,21.60000038,FALSE,FALSE,Out,2012,5/7/12
384,ANN02,5/7/12,8,599,UMCA,Alive,1,NA,22,FALSE,16,FALSE,FALSE,Out,2012,5/7/12
385,ANN02,5/7/12,6,501,UMCA,Alive,1,NA,76,FALSE,19.39999962,FALSE,FALSE,Out,2012,5/7/12
386,ANN02,5/7/12,3,545,UMCA,Alive,1,NA,48,FALSE,15.80000019,FALSE,FALSE,Out,2012,5/7/12
387,ANN02,5/7/12,2,534,UMCA,Alive,1,NA,60,FALSE,10.60000038,FALSE,FALSE,In,2012,5/7/12
388,ANN02,5/7/12,3,1497,QUKE,Dead,NA,3,NA,FALSE,18.5,FALSE,FALSE,In,2012,5/7/12
389,ANN02,5/7/12,8,640,UMCA,Alive,1,NA,51,FALSE,12.69999981,FALSE,FALSE,Out,2012,5/7/12
390,ANN02,5/7/12,1,1499,QUKE,Alive,1,NA,NA,FALSE,21.60000038,FALSE,FALSE,In,2012,5/7/12
391,ANN02,4/10/14,1,535,UMCA,Alive,1,NA,103,FALSE,14,FALSE,FALSE,Out,2014,4/10/14
392,ANN02,4/10/14,2,534,UMCA,Alive,1,NA,30,FALSE,10.80000019,FALSE,FALSE,In,2014,4/10/14
393,ANN02,4/10/14,9,227,UMCA,Alive,1,NA,33,FALSE,20.39999962,FALSE,FALSE,Out,2014,4/10/14
394,ANN02,4/10/14,3,545,UMCA,Alive,1,NA,5,FALSE,15.89999962,FALSE,FALSE,Out,2014,4/10/14
395,ANN02,4/10/14,4,354,UMCA,Alive,1,NA,3,FALSE,14.19999981,FALSE,FALSE,Out,2014,4/10/14
396,ANN02,4/10/14,4,560,UMCA,Alive,1,NA,19,FALSE,9.699999809,FALSE,FALSE,Out,2014,4/10/14
397,ANN02,4/10/14,5,531,UMCA,Alive,1,NA,16,FALSE,11.69999981,FALSE,FALSE,Out,2014,4/10/14
398,ANN02,4/10/14,6,501,UMCA,Alive,1,NA,9,FALSE,19.5,FALSE,FALSE,Out,2014,4/10/14
399,ANN02,4/10/14,7,559,UMCA,Alive,1,NA,18,FALSE,22.5,FALSE,FALSE,Out,2014,4/10/14
400,ANN02,4/10/14,8,599,UMCA,Alive,1,NA,29,FALSE,15.80000019,FALSE,FALSE,Out,2014,4/10/14
401,ANN02,4/10/14,8,640,UMCA,Alive,1,NA,31,FALSE,12.80000019,FALSE,FALSE,Out,2014,4/10/14
402,ANN02,4/10/14,1,1499,QUKE,Alive,2,NA,NA,FALSE,21.5,FALSE,FALSE,In,2014,4/10/14
403,ANN02,4/10/14,2,1498,QUKE,Dead,NA,4,NA,FALSE,17,FALSE,FALSE,In,2014,4/10/14
404,ANN02,4/10/14,3,1497,QUKE,Dead,NA,4,NA,FALSE,18.89999962,FALSE,FALSE,In,2014,4/10/14
405,ANN02,4/10/14,4,1496,QUKE,Dead,NA,4,NA,FALSE,14,FALSE,FALSE,In,2014,4/10/14
406,ANN03,5/20/04,1,537,UMCA,Alive,NA,NA,67,FALSE,13,FALSE,FALSE,Out,2004,5/20/04
407,ANN03,5/20/04,6,621,UMCA,Alive,NA,NA,25,FALSE,10.5,FALSE,FALSE,Out,2004,5/20/04
408,ANN03,5/20/04,5,693,UMCA,Alive,NA,NA,23,FALSE,40,FALSE,FALSE,Out,2004,5/20/04
409,ANN03,5/20/04,4,569,UMCA,Alive,NA,NA,19,FALSE,2.5,FALSE,FALSE,In,2004,5/20/04
410,ANN03,5/20/04,2,679,UMCA,Alive,NA,NA,17,FALSE,10,FALSE,FALSE,Out,2004,5/20/04
411,ANN03,5/20/04,7,651,UMCA,Alive,NA,NA,47,FALSE,53.5,FALSE,FALSE,Out,2004,5/20/04
412,ANN03,5/20/04,12,638,UMCA,Alive,NA,NA,0,FALSE,1.25,FALSE,FALSE,In,2004,5/20/04
413,ANN03,5/20/04,3,669,UMCA,Alive,NA,NA,21,FALSE,15.25,FALSE,FALSE,In,2004,5/20/04
414,ANN03,5/20/04,19,612,UMCA,Alive,NA,NA,33,FALSE,7.25,FALSE,FALSE,Out,2004,5/20/04
415,ANN03,5/20/04,24,3177,UMCA,Alive,NA,NA,21,FALSE,6.099999905,FALSE,FALSE,In,2004,5/20/04
416,ANN03,5/20/04,24,3179,UMCA,Alive,NA,NA,16,FALSE,17.70000076,FALSE,FALSE,In,2004,5/20/04
417,ANN03,5/20/04,25,3180,UMCA,Alive,NA,NA,0,FALSE,22.39999962,FALSE,FALSE,In,2004,5/20/04
418,ANN03,5/20/04,24,3178,UMCA,Alive,NA,NA,23,FALSE,23.39999962,FALSE,FALSE,In,2004,5/20/04
419,ANN03,5/20/04,23,635,UMCA,Alive,NA,NA,8,FALSE,2,FALSE,FALSE,In,2004,5/20/04
420,ANN03,5/20/04,22,524,UMCA,Alive,NA,NA,18,FALSE,4,FALSE,FALSE,In,2004,5/20/04
421,ANN03,5/20/04,10,622,UMCA,Alive,NA,NA,44,FALSE,2.25,FALSE,FALSE,In,2004,5/20/04
422,ANN03,5/20/04,20,615,UMCA,Alive,NA,NA,7,FALSE,4.25,FALSE,FALSE,In,2004,5/20/04
423,ANN03,5/20/04,8,601,UMCA,Alive,NA,NA,95,FALSE,12,FALSE,FALSE,In,2004,5/20/04
424,ANN03,5/20/04,18,574,UMCA,Alive,NA,NA,61,FALSE,12.5,FALSE,FALSE,Out,2004,5/20/04
425,ANN03,5/20/04,17,626,UMCA,Alive,NA,NA,58,FALSE,4.25,FALSE,FALSE,Out,2004,5/20/04
426,ANN03,5/20/04,16,680,UMCA,Alive,NA,NA,51,FALSE,12.25,FALSE,FALSE,Out,2004,5/20/04
427,ANN03,5/20/04,15,614,UMCA,Alive,NA,NA,94,FALSE,20.5,FALSE,FALSE,Out,2004,5/20/04
428,ANN03,5/20/04,14,573,UMCA,Alive,NA,NA,82,FALSE,15.5,FALSE,FALSE,Out,2004,5/20/04
429,ANN03,5/20/04,13,674,UMCA,Alive,NA,NA,112,FALSE,8,FALSE,FALSE,In,2004,5/20/04
430,ANN03,5/20/04,11,602,UMCA,Alive,NA,NA,0,FALSE,6.5,FALSE,FALSE,In,2004,5/20/04
431,ANN03,5/20/04,9,617,UMCA,Alive,NA,NA,8,FALSE,1.75,FALSE,FALSE,Out,2004,5/20/04
432,ANN03,5/20/04,21,642,UMCA,Alive,NA,NA,0,FALSE,5,FALSE,FALSE,In,2004,5/20/04
433,ANN03,3/24/05,17,626,UMCA,Alive,NA,NA,36,FALSE,NA,FALSE,FALSE,Out,2005,3/24/05
434,ANN03,3/24/05,25,3180,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,In,2005,3/24/05
435,ANN03,3/24/05,12,638,UMCA,Alive,NA,NA,0,FALSE,NA,FALSE,FALSE,In,2005,3/24/05
436,ANN03,3/24/05,2,679,UMCA,Alive,NA,NA,33,FALSE,NA,FALSE,FALSE,Out,2005,3/24/05
437,ANN03,3/24/05,3,669,UMCA,Alive,NA,NA,52,FALSE,NA,FALSE,FALSE,In,2005,3/24/05
